toi,tid,tfopwg_disp,rastr,ra,decstr,dec,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandurhlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_tmag,st_tmagerr1,st_tmagerr2,st_tmaglim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_rad,st_raderr1,st_raderr2,st_radlim
3646.01,445407434,PC,00h58m41.43s,14.6726090,+57d35m24.23s,57.5900650,2.1795883,0.0001271,-0.0001271,0,2.6140000,0.1210000,-0.1210000,0,20.6428000,,,0,956.7280000,,,,1549.0000000,,,,13.3858000,0.017,-0.017,0,5840.0000000,122.0000000,-122.0000000,0,4.1500000,,,0,1.4200000,,,0
3647.01,149855074,PC,02h59m10.76s,44.7948350,+37d38m07.52s,37.6354220,3.1116107,0.0014249,-0.0014249,0,2.7290000,0.4020000,-0.4020000,0,,,,0,,,,,,,,,12.3524000,0.010,-0.010,0,,,,0,,,,0,,,,0
3648.01,433144048,PC,02h42m51.66s,40.7152350,+39d34m44.16s,39.5789340,2.9283011,0.0018138,-0.0018138,0,3.5580000,0.4980000,-0.4980000,0,16.0687000,,,0,1239.2800000,,,,1652.0000000,,,,13.0449000,0.008,-0.008,0,5858.5000000,106.7000000,-106.7000000,0,3.7000000,,,0,2.4000000,,,0
3667.01,63717709,PC,02h15m14.86s,33.8119010,+33d13m45.39s,33.2292760,5.4462638,0.0018577,-0.0018577,0,2.0440000,0.3180000,-0.3180000,0,14.1129000,,,0,99.7366000,,,,880.0000000,,,,13.0772000,0.009,-0.009,0,5717.0000000,122.0000000,-122.0000000,0,4.1400000,,,0,1.4200000,,,0
3668.01,467580267,PC,03h12m52.43s,48.2184760,+35d05m36.44s,35.0934550,0.7408095,0.0001532,-0.0001532,0,1.3800000,0.2130000,-0.2130000,0,13.2268000,1.0499000,-1.0499000,0,3171.9000000,,,,2090.0000000,,,,11.2959000,0.007,-0.007,0,5921.0000000,120.4000000,-120.4000000,0,3.6000000,0.0800000,-0.0800000,0,2.7300000,0.1700000,-0.1700000,0
3669.01,63470437,PC,02h06m24.57s,31.6023660,+33d51m22.66s,33.8562950,1.2120459,0.0003908,-0.0003908,0,1.2100000,0.3150000,-0.3150000,0,12.3645000,2.2164000,-2.2164000,0,957.5620000,,,,1549.0000000,,,,13.4357000,0.006,-0.006,0,5958.7000000,505.2000000,-505.2000000,0,,,,0,1.5100000,0.2400000,-0.2400000,0
367.01,9033144,FP,23h18m25.5s,349.6062660,-19d49m25.83s,-19.8238430,4.7150200,0.0000100,-0.0000100,0,3.2770000,0.1180000,-0.1180000,0,18.6907000,3.4959200,-3.4959200,0,1876.4600000,,,,1833.0000000,,,,9.7434600,0.007,-0.007,0,5756.9000000,195.2000000,-195.2000000,0,3.9000000,0.1200000,-0.1200000,0,1.2000000,0.0600000,-0.0600000,0
3670.01,331854794,PC,01h14m40.72s,18.6696590,+57d04m39.69s,57.0776930,2.1944009,0.0005461,-0.0005461,0,1.5740000,0.3660000,-0.3660000,0,13.0165000,4.8037600,-4.8037600,0,1116.1400000,,,,1610.0000000,,,,12.8464000,0.006,-0.006,0,5601.5000000,121.3000000,-121.3000000,0,4.3900000,0.0800000,-0.0800000,0,1.0500000,0.0600000,-0.0600000,0
3671.01,312345863,PC,00h49m37.82s,12.4075780,+56d00m05.58s,56.0015510,1.7269880,0.0002331,-0.0002331,0,1.2070000,0.3060000,-0.3060000,0,14.9245000,1.5890400,-1.5890400,0,472.8920000,,,,1299.0000000,,,,12.9892000,0.015,-0.015,0,5972.0000000,151.6000000,-151.6000000,0,4.1800000,0.0800000,-0.0800000,0,1.4100000,0.0700000,-0.0700000,0
3672.01,50943163,FP,02h47m37.02s,41.9042420,+61d18m22.83s,61.3063420,2.4254068,0.0013362,-0.0013362,0,3.3230000,0.5230000,-0.5230000,0,11.0715000,0.7888390,-0.7888390,0,7043.9100000,,,,2552.0000000,,,,11.2351000,0.013,-0.013,0,8290.0000000,167.7000000,-167.7000000,0,3.9500000,0.0800000,-0.0800000,0,2.5100000,0.1100000,-0.1100000,0
3673.01,452964680,PC,00h34m53.42s,8.7225690,+54d44m36.65s,54.7435140,2.2391029,0.0001489,-0.0001489,0,2.9370000,0.1850000,-0.1850000,0,16.1973000,,,0,1029.0000000,,,,1577.0000000,,,,13.2514000,0.033,-0.033,0,5615.0000000,122.0000000,-122.0000000,0,4.2100000,,,0,1.2900000,,,0
3674.01,308613965,PC,01h35m30.51s,23.8771310,+50d59m16.08s,50.9878010,4.4622526,0.0017929,-0.0017929,0,3.3230000,0.3490000,-0.3490000,0,13.2729000,,,0,424.7430000,,,,1264.0000000,,,,13.1280000,0.012,-0.012,0,5854.0000000,122.0000000,-122.0000000,0,4.2000000,,,0,1.3600000,,,0
3675.01,34646336,PC,03h00m49.11s,45.2046180,+27d19m10.74s,27.3196500,5.9578296,0.0000430,-0.0000430,0,4.3430000,0.2660000,-0.2660000,0,12.2322076,0.9144771,-0.9144771,0,249.5770000,,,,1107.0000000,,,,13.4326000,0.008,-0.008,0,5219.0000000,122.0000000,-122.0000000,0,4.2900000,,,0,1.1200000,,,0
3676.01,302470965,PC,02h47m47.07s,41.9461410,+49d24m37.57s,49.4104350,1.9338668,0.0004521,-0.0004521,0,1.5620000,0.2060000,-0.2060000,0,,,,0,235.2130000,,,,1091.0000000,,,,13.3318000,0.007,-0.007,0,4828.4000000,56.8000000,-56.8000000,0,,,,0,,,,0
3677.01,458876004,APC,02h23m21.09s,35.8378720,+60d53m23.87s,60.8899630,3.6923071,0.0002290,-0.0002290,0,1.1390000,0.1910000,-0.1910000,0,14.2002000,1.0828400,-1.0828400,0,375.3520000,,,,1226.0000000,,,,11.9814000,0.006,-0.006,0,8469.0000000,780.2000000,-780.2000000,0,4.6800000,0.1200000,-0.1200000,0,1.1000000,0.0800000,-0.0800000,0
3678.01,34551972,PC,02h56m55.99s,44.2333040,+28d46m17.31s,28.7714750,4.8542783,0.0000047,-0.0000047,0,5.3020000,0.0440000,-0.0440000,0,18.5326000,0.9050750,-0.9050750,0,2024.3100000,,,,1868.0000000,,,,10.5873000,0.010,-0.010,0,7259.3000000,108.6000000,-108.6000000,0,4.0300000,0.0900000,-0.0900000,0,2.0400000,0.1000000,-0.1000000,0
3679.01,285354178,PC,02h24m30.41s,36.1267140,+35d31m41.96s,35.5283210,5.9655392,0.0006820,-0.0006820,0,2.9330000,0.3290000,-0.3290000,0,12.8621000,0.7908530,-0.7908530,0,134.1610000,,,,948.0000000,,,,12.8397000,0.007,-0.007,0,5418.0000000,118.2000000,-118.2000000,0,4.5100000,0.0800000,-0.0800000,0,0.8900000,0.0500000,-0.0500000,0
368.01,77031413,FP,23h36m40.95s,354.1706340,-34d36m42.81s,-34.6118930,1.3866500,0.0000300,-0.0000300,0,2.2890000,0.0420000,-0.0420000,0,14.9960000,0.7937700,-0.7937700,0,1311.7200000,,,,1676.0000000,,,,11.4996000,0.006,-0.006,0,5444.0000000,126.2000000,-126.2000000,0,4.4800000,0.0800000,-0.0800000,0,0.9300000,0.0500000,-0.0500000,0
3680.01,311703724,APC,00h38m34.76s,9.6448170,+54d34m03.17s,54.5675470,1.7052731,0.0001323,-0.0001323,0,1.1770000,0.1870000,-0.1870000,0,12.9752000,1.2977400,-1.2977400,0,547.3610000,,,,1347.0000000,,,,11.3584000,0.014,-0.014,0,6304.0000000,146.8000000,-146.8000000,0,3.8300000,0.1100000,-0.1100000,0,2.2400000,0.2000000,-0.2000000,0
3681.01,285272237,KP,02h21m32.04s,35.3834940,+32d14m45.76s,32.2460440,4.6398776,0.0004870,-0.0004870,0,2.9660000,0.1730000,-0.1730000,0,10.2887000,0.6557470,-0.6557470,0,187.9880000,,,,1031.0000000,,,,11.7524000,0.006,-0.006,0,5191.0000000,131.0000000,-131.0000000,0,4.3700000,0.0800000,-0.0800000,0,1.0100000,0.0600000,-0.0600000,0
3682.01,28961316,PC,03h21m06.05s,50.2752270,+25d17m50.16s,25.2972660,3.3462671,0.0000082,-0.0000082,0,3.6250000,0.1420000,-0.1420000,0,12.1727000,0.6864260,-0.6864260,0,711.3190000,,,,1438.0000000,,,,11.3186000,0.007,-0.007,0,5501.0000000,124.7000000,-124.7000000,0,3.8600000,0.0800000,-0.0800000,0,1.9100000,0.1000000,-0.1000000,0
3683.01,264912889,PC,02h43m49.99s,40.9583030,+54d46m49.43s,54.7803980,1.3694262,0.0002906,-0.0002906,0,1.5000000,0.2450000,-0.2450000,0,13.1341000,0.9555770,-0.9555770,0,2490.4500000,,,,1968.0000000,,,,11.4374000,0.021,-0.021,0,7321.3000000,132.5000000,-132.5000000,0,3.9900000,0.0900000,-0.0900000,0,2.1500000,0.1200000,-0.1200000,0
3684.01,28873762,FP,03h19m10.16s,49.7923230,+27d15m48s,27.2633320,3.1056540,0.0000087,-0.0000087,0,1.9990000,0.3810000,-0.3810000,0,17.6225000,,,0,643.5230000,,,,1403.0000000,,,,13.3483000,0.009,-0.009,0,6241.0000000,122.0000000,-122.0000000,0,4.2000000,,,0,1.4400000,,,0
3685.01,252118701,PC,01h03m01.04s,15.7543280,+57d52m44.44s,57.8790110,4.9784805,0.0006677,-0.0006677,0,2.8060000,0.2510000,-0.2510000,0,12.3919000,,,0,228.6050000,,,,1083.0000000,,,,13.2757000,0.019,-0.019,0,5785.0000000,122.0000000,-122.0000000,0,4.2900000,,,0,1.2100000,,,0
3686.01,13533330,PC,02h27m36.14s,36.9005630,+59d57m09.8s,59.9527210,5.0776365,0.0003007,-0.0003007,0,3.7330000,0.0910000,-0.0910000,0,15.3718000,0.9469520,-0.9469520,0,242.8010000,,,,1099.0000000,,,,11.2381000,0.006,-0.006,0,5262.0000000,159.8000000,-159.8000000,0,4.2000000,0.0900000,-0.0900000,0,1.2400000,0.0700000,-0.0700000,0
3687.01,250803548,PC,02h16m04.39s,34.0183030,+53d06m30.01s,53.1083350,4.4550468,0.0014563,-0.0014563,0,6.1620000,0.3220000,-0.3220000,0,,,,0,1359.5700000,,,,1691.0000000,,,,13.3901000,0.006,-0.006,0,5854.0000000,417.8000000,-417.8000000,0,,,,0,,,,0
3688.01,245509452,PC,02h37m07.76s,39.2823370,+54d51m04.37s,54.8512150,3.2468565,0.0012638,-0.0012638,0,3.2080000,0.2600000,-0.2600000,0,12.1054000,0.7748520,-0.7748520,0,862.3260000,,,,1509.0000000,,,,11.8433000,0.013,-0.013,0,6088.0000000,151.3000000,-151.3000000,0,4.2400000,0.0800000,-0.0800000,0,1.3500000,0.0700000,-0.0700000,0
3689.01,241135327,PC,02h01m28.3s,30.3679060,+48d38m11.49s,48.6365240,2.4152286,0.0008441,-0.0008441,0,2.1240000,0.3080000,-0.3080000,0,14.8430000,,,0,900.0410000,,,,1525.0000000,,,,13.1033000,0.007,-0.007,0,6391.0000000,122.0000000,-122.0000000,0,4.1000000,,,0,1.6700000,,,0
369.01,175482273,PC,23h24m55.06s,351.2293970,-38d09m38.85s,-38.1607920,5.4636822,0.0003790,-0.0003790,0,3.1597147,0.0551504,-0.0551504,0,6.2254172,0.0952470,-0.0952470,0,271.0454491,,,,1034.8568518,,,,9.1692000,0.008,-0.008,0,,,,0,,,,0,1.0000000,,,0
3690.01,240989628,PC,01h18m40.85s,19.6702170,+52d41m57.97s,52.6994360,10.0753549,0.0009154,-0.0009154,0,1.1100000,0.1690000,-0.1690000,0,7.8049600,0.7634840,-0.7634840,0,4.3905400,,,,403.0000000,,,,11.9017000,0.006,-0.006,0,4798.6000000,106.2000000,-106.2000000,0,4.3600000,0.1000000,-0.1000000,0,0.9700000,0.0800000,-0.0800000,0
3691.01,240959810,PC,01h15m05.54s,18.7730670,+53d07m03.67s,53.1176870,3.3414552,0.0005914,-0.0005914,0,3.4490000,0.2200000,-0.2200000,0,13.3413000,0.6584630,-0.6584630,0,1338.9300000,,,,1685.0000000,,,,12.6772000,0.006,-0.006,0,6702.0000000,155.1000000,-155.1000000,0,4.3600000,0.0900000,-0.0900000,0,1.3000000,0.0600000,-0.0600000,0
3692.01,240864953,PC,01h07m15.3s,16.8137470,+53d40m18.41s,53.6717810,3.3201000,0.0005663,-0.0005663,0,4.6760000,0.2800000,-0.2800000,0,,,,0,936.8670000,,,,1541.0000000,,,,13.3538000,0.006,-0.006,0,5218.2000000,262.2000000,-262.2000000,0,,,,0,,,,0
3693.01,240823272,PC,01h02m37.05s,15.6543940,+51d18m14.01s,51.3038920,9.0881638,0.0003139,-0.0003139,0,3.4020000,0.0920000,-0.0920000,0,12.8974000,0.7620010,-0.7620010,0,57.0645000,,,,765.0000000,,,,11.4190000,0.006,-0.006,0,5211.0000000,134.1000000,-134.1000000,0,4.5800000,0.0800000,-0.0800000,0,0.8000000,0.0500000,-0.0500000,0
3694.01,470822809,PC,01h33m43.72s,23.4321870,+59d25m32.17s,59.4256040,2.5400911,0.0012765,-0.0012765,0,1.6680000,0.3600000,-0.3600000,0,5.0068300,0.6015640,-0.6015640,0,102.5290000,,,,886.0000000,,,,12.6639000,0.006,-0.006,0,4245.0000000,140.1000000,-140.1000000,0,4.4900000,0.1000000,-0.1000000,0,0.7700000,0.0700000,-0.0700000,0
3695.01,203096531,PC,02h33m02.38s,38.2599280,+45d17m08.9s,45.2858060,0.6048856,0.0001363,-0.0001363,0,1.2090000,0.2140000,-0.2140000,0,15.7968000,,,0,4291.8300000,,,,2254.0000000,,,,13.3968000,0.008,-0.008,0,6231.0000000,122.0000000,-122.0000000,0,3.9300000,,,0,1.9700000,,,0
3696.01,202872757,PC,02h26m52.58s,36.7190780,+45d02m16.67s,45.0379630,4.4247700,0.0013936,-0.0013936,0,4.3090000,0.4280000,-0.4280000,0,12.8643000,1.0407300,-1.0407300,0,932.6830000,,,,1539.0000000,,,,12.4838000,0.008,-0.008,0,6120.1000000,137.5000000,-137.5000000,0,3.9600000,0.0900000,-0.0900000,0,1.8600000,0.1300000,-0.1300000,0
3697.01,470783598,APC,01h32m10.28s,23.0428460,+54d16m34.65s,54.2762920,9.9442475,0.0023855,-0.0023855,0,2.3150000,0.4310000,-0.4310000,0,16.3714000,1.2667400,-1.2667400,0,34.0221000,,,,672.0000000,,,,11.7635000,0.006,-0.006,0,5252.0000000,129.3000000,-129.3000000,0,4.1200000,0.0900000,-0.0900000,0,1.3700000,0.0900000,-0.0900000,0
3698.01,266425782,PC,05h51m32.16s,87.8839810,+36d47m14.28s,36.7873000,2.3458931,0.0009247,-0.0009247,0,3.8810000,0.4170000,-0.4170000,0,12.8182000,0.8424500,-0.8424500,0,2675.8100000,,,,2003.0000000,,,,12.4880000,0.015,-0.015,0,6121.8000000,106.5000000,-106.5000000,0,4.0000000,0.0800000,-0.0800000,0,1.7800000,0.0900000,-0.0900000,0
3699.01,266401846,PC,04h03m44.98s,60.9374130,+50d14m10.34s,50.2362050,3.0441640,0.0005658,-0.0005658,0,2.8950000,0.3090000,-0.3090000,0,17.6937000,0.9689420,-0.9689420,0,1459.0000000,,,,1721.0000000,,,,12.7775000,0.027,-0.027,0,7046.0000000,223.5000000,-223.5000000,0,4.1900000,0.0900000,-0.0900000,0,1.6600000,0.0700000,-0.0700000,0
370.01,251855940,PC,00h34m38.32s,8.6596790,-32d09m59.68s,-32.1665780,4.0462924,0.0003654,-0.0003654,0,3.0369293,0.0873819,-0.0873819,0,18.2669750,0.3820437,-0.3820437,0,446.1017206,,,,1172.1365922,,,,13.5134000,0.006,-0.006,0,5805.0000000,123.0000000,-123.0000000,0,4.4100000,,,0,1.0548600,,,0
3700.01,417676091,PC,05h29m00.21s,82.2508580,+68d28m53.06s,68.4814050,4.4174434,0.0008020,-0.0008020,0,3.2380000,0.2670000,-0.2670000,0,13.1521000,0.7429070,-0.7429070,0,487.2290000,,,,1308.0000000,,,,12.8166000,0.007,-0.007,0,6166.0000000,129.0000000,-129.0000000,0,4.4100000,0.0900000,-0.0900000,0,1.1200000,0.0500000,-0.0500000,0
3701.01,266213232,PC,04h01m27.1s,60.3629350,+49d15m54.9s,49.2652490,4.2618629,0.0012197,-0.0012197,0,2.5260000,0.2830000,-0.2830000,0,14.5600000,,,0,188.1610000,,,,1031.0000000,,,,13.4313000,0.029,-0.029,0,5457.0000000,122.0000000,-122.0000000,0,4.3500000,,,0,1.0800000,,,0
3702.01,385400633,PC,03h16m24.58s,49.1023990,+58d17m15.88s,58.2877440,2.2840458,0.0001058,-0.0001058,0,1.1280000,0.1210000,-0.1210000,0,,,,0,92.6104000,,,,864.0000000,,,,12.4434000,0.006,-0.006,0,4930.6000000,220.1000000,-220.1000000,0,,,,0,,,,0
3703.01,260962960,PC,05h04m22.18s,76.0923960,+44d20m02.79s,44.3341070,3.8880894,0.0014244,-0.0014244,0,3.9880000,0.4550000,-0.4550000,0,21.0458000,1.2711800,-1.2711800,0,1306.0100000,,,,1674.0000000,,,,12.3653000,0.017,-0.017,0,6530.0000000,157.0000000,-157.0000000,0,3.8700000,0.0900000,-0.0900000,0,2.2400000,0.1200000,-0.1200000,0
3704.01,367616146,PC,04h48m59.33s,72.2471990,+44d25m09.95s,44.4194310,1.3945760,0.0003529,-0.0003529,0,1.5660000,0.2130000,-0.2130000,0,9.9615200,,,0,752.2190000,,,,1458.0000000,,,,13.3088000,0.013,-0.013,0,5483.9000000,145.7000000,-145.7000000,0,4.4500000,,,0,0.9700000,,,0
3705.01,259506033,KP,05h01m55.24s,75.4801670,+50d07m52.24s,50.1311780,1.9026583,0.0001601,-0.0001601,0,1.5800000,0.2710000,-0.2710000,0,11.2302000,0.8076590,-0.8076590,0,483.7630000,,,,1306.0000000,,,,12.3824000,0.006,-0.006,0,5464.2000000,124.5000000,-124.5000000,0,4.4000000,0.0900000,-0.0900000,0,1.0300000,0.0600000,-0.0600000,0
3706.01,252430813,PC,05h07m18.05s,76.8252240,+59d43m46.38s,59.7295510,4.3721206,0.0011394,-0.0011394,0,3.9140000,0.2030000,-0.2030000,0,14.7730000,,,0,936.4840000,,,,1541.0000000,,,,13.4223000,0.050,-0.050,0,6647.1000000,112.0000000,-112.0000000,0,4.4000000,,,0,1.2300000,,,0
3707.01,366311757,PC,05h03m48.57s,75.9523920,+31d39m28.35s,31.6578740,4.9107194,0.0000392,-0.0000392,0,4.4450000,0.3340000,-0.3340000,0,14.9335000,,,0,838.9210000,,,,1499.0000000,,,,13.2097000,0.020,-0.020,0,6302.0000000,122.0000000,-122.0000000,0,4.0900000,,,0,1.6600000,,,0
3708.01,251652214,PC,03h04m37.31s,46.1554550,+59d21m24.93s,59.3569260,7.2733247,0.0005349,-0.0005349,0,4.3620000,0.1640000,-0.1640000,0,13.2853000,0.7782660,-0.7782660,0,182.9830000,,,,1024.0000000,,,,11.9786000,0.006,-0.006,0,5400.0000000,277.5000000,-277.5000000,0,4.3000000,0.0900000,-0.0900000,0,1.1300000,0.0600000,-0.0600000,0
3744.01,86075481,PC,04h01m05.72s,60.2738430,+67d30m27.49s,67.5076350,3.8975752,0.0031864,-0.0031864,0,3.9960000,0.5150000,-0.5150000,0,14.9343000,1.1168900,-1.1168900,0,1157.4600000,,,,1624.0000000,,,,12.4084000,0.017,-0.017,0,6257.0000000,157.3000000,-157.3000000,0,3.6500000,0.0800000,-0.0800000,0,2.7400000,0.1400000,-0.1400000,0
3745.01,666567477,PC,04h22m27.7s,65.6154130,+46d32m09.64s,46.5360110,1.6883103,0.0007907,-0.0007907,0,2.6740000,0.3550000,-0.3550000,0,7.5805000,,,0,941.4890000,,,,1543.0000000,,,,13.1464000,0.012,-0.012,0,4830.0000000,132.0000000,-132.0000000,0,4.4200000,,,0,0.9000000,,,0
3746.01,284747017,FP,05h12m09.64s,78.0401490,+34d45m00.12s,34.7500320,1.8012697,0.0009280,-0.0009280,0,3.1820000,0.4260000,-0.4260000,0,3.1994200,0.2946220,-0.2946220,0,1024.7700000,,,,1576.0000000,,,,11.7603000,0.006,-0.006,0,4570.0000000,126.3000000,-126.3000000,0,4.5400000,0.1000000,-0.1000000,0,0.7500000,0.0600000,-0.0600000,0
3747.01,647636934,PC,03h55m56.08s,58.9836830,+57d50m02.84s,57.8341230,1.5503832,0.0006452,-0.0006452,0,1.9940000,0.5910000,-0.5910000,0,18.6311000,8.1535200,-8.1535200,0,18107.5000000,,,,3231.0000000,,,,12.5715000,0.023,-0.023,0,7747.0000000,208.7000000,-208.7000000,0,4.1000000,0.0800000,-0.0800000,0,1.9900000,0.0700000,-0.0700000,0
3748.01,82622707,PC,03h27m02.65s,51.7610320,+61d11m21.59s,61.1893310,2.3766180,0.0006971,-0.0006971,0,1.5310000,0.2260000,-0.2260000,0,15.2093000,,,0,381.8590000,,,,1231.0000000,,,,13.2064000,0.027,-0.027,0,6087.0000000,122.0000000,-122.0000000,0,4.1800000,,,0,1.4300000,,,0
3749.01,284174392,PC,04h34m09.48s,68.5394950,+32d48m25.02s,32.8069510,1.8751894,0.0000080,-0.0000080,0,2.7980000,0.1720000,-0.1720000,0,14.0349000,,,0,1205.5100000,,,,1641.0000000,,,,13.2474000,0.012,-0.012,0,5410.0000000,122.0000000,-122.0000000,0,4.0600000,,,0,1.5000000,,,0
375.01,280097543,PC,03h08m35.98s,47.1499030,-77d22m59.98s,-77.3833280,9.4546447,0.0000552,-0.0000552,0,10.1275918,0.2473919,-0.2473919,0,12.0307814,0.9502455,-0.9502455,0,161.2910211,,,,908.9129630,,,,10.4471000,0.006,-0.006,0,5001.6000000,76.0000000,-76.0000000,0,,,,0,3.2739301,,,0
3750.01,468777766,PC,05h05m41.71s,76.4237730,+67d49m13.14s,67.8203180,12.4844641,0.0014759,-0.0014759,0,2.8270000,0.4990000,-0.4990000,0,8.4948900,0.4075630,-0.4075630,0,7.6520000,,,,463.0000000,,,,12.9865000,0.007,-0.007,0,3815.0000000,157.0000000,-157.0000000,0,4.6300000,0.0100000,-0.0100000,0,0.6300000,0.0200000,-0.0200000,0
3751.01,284173938,PC,04h34m30.97s,68.6290230,+32d28m35.89s,32.4766370,2.9157041,0.0000074,-0.0000074,0,3.3750000,0.1300000,-0.1300000,0,13.8344000,0.7080490,-0.7080490,0,1361.8500000,,,,1692.0000000,,,,12.8826000,0.010,-0.010,0,6400.6000000,119.9000000,-119.9000000,0,4.3900000,0.0900000,-0.0900000,0,1.2000000,0.0600000,-0.0600000,0
3752.01,81597356,PC,03h07m14.84s,46.8118350,+64d23m43.3s,64.3953620,2.8061001,0.0003546,-0.0003546,0,2.8150000,0.2130000,-0.2130000,0,,,,0,1384.8200000,,,,1699.0000000,,,,12.8963000,0.006,-0.006,0,4879.0000000,58.5000000,-58.5000000,0,,,,0,,,,0
3753.01,467783290,FP,04h10m28.47s,62.6186110,+32d18m24.36s,32.3067670,3.6502527,0.0000112,-0.0000112,0,2.5060000,0.3760000,-0.3760000,0,21.3230000,1.8740900,-1.8740900,0,1462.8400000,,,,1722.0000000,,,,12.4332000,0.008,-0.008,0,6630.3000000,102.6000000,-102.6000000,0,4.0000000,0.0900000,-0.0900000,0,1.9500000,0.1000000,-0.1000000,0
3709.01,356322454,PC,04h31m10.88s,67.7953350,+59d09m34.43s,59.1595640,3.2513139,0.0018386,-0.0018386,0,1.7350000,0.7730000,-0.7730000,0,,,,0,,,,,,,,,13.3033000,0.009,-0.009,0,,,,0,,,,0,,,,0
371.01,156016136,PC,00h35m41.74s,8.9239180,-50d19m01.08s,-50.3169670,3.4813900,0.0000100,-0.0000100,0,2.2770000,0.5840000,-0.5840000,0,6.8377100,0.5063760,-0.5063760,0,416.7380000,,,,1258.0000000,,,,12.6635000,0.006,-0.006,0,5389.0000000,132.7000000,-132.7000000,0,4.4900000,0.0800000,-0.0800000,0,0.9100000,0.0500000,-0.0500000,0
3710.01,174826170,PC,06h03m14.07s,90.8086370,+41d38m58.06s,41.6494610,2.4802272,0.0008213,-0.0008213,0,3.5100000,0.2530000,-0.2530000,0,15.7506000,,,0,2003.0400000,,,,1863.0000000,,,,13.3727000,0.010,-0.010,0,6267.0000000,122.0000000,-122.0000000,0,4.0600000,,,0,1.7200000,,,0
3711.01,355008856,PC,05h08m39.3s,77.1637360,+66d31m34s,66.5261100,3.0108217,0.0008003,-0.0008003,0,1.7230000,0.2100000,-0.2100000,0,18.2459000,,,0,273.5960000,,,,1133.0000000,,,,13.3125000,0.007,-0.007,0,5983.0000000,122.0000000,-122.0000000,0,3.9300000,,,0,1.8900000,,,0
3712.01,354442783,PC,05h56m58.49s,89.2436960,+36d21m29.21s,36.3581150,1.5220500,0.0003439,-0.0003439,0,1.2740000,0.1930000,-0.1930000,0,7.5317400,0.8428540,-0.8428540,0,224.5620000,,,,1078.0000000,,,,13.4418000,0.006,-0.006,0,4654.3000000,230.0000000,-230.0000000,0,,,,0,0.8000000,0.0800000,-0.0800000,0
3713.01,171160885,PC,04h31m59.7s,67.9987590,+32d52m09.78s,32.8693830,10.4401778,0.0000321,-0.0000321,0,2.7830000,0.4680000,-0.4680000,0,11.2253000,1.2634400,-1.2634400,0,27.7794000,,,,639.0000000,,,,12.5021000,0.006,-0.006,0,4571.1000000,148.6000000,-148.6000000,0,4.4000000,0.1200000,-0.1200000,0,0.8900000,0.0900000,-0.0900000,0
3714.01,155867025,PC,04h38m12.56s,69.5523420,+39d27m28.81s,39.4580030,2.1548334,0.0001509,-0.0001509,0,1.5470000,0.0660000,-0.0660000,0,11.1785000,0.3934270,-0.3934270,0,40.7864000,,,,704.0000000,,,,13.1751000,0.007,-0.007,0,3538.0000000,157.0000000,-157.0000000,0,4.7300000,0.0100000,-0.0100000,0,0.5100000,0.0200000,-0.0200000,0
3715.01,354293303,PC,05h55m33.8s,88.8908510,+39d07m35.47s,39.1265190,2.4698771,0.0009150,-0.0009150,0,2.3920000,0.8010000,-0.8010000,0,19.8625000,,,0,2984.4300000,,,,,,,,12.9238000,0.006,-0.006,0,6351.8000000,,,0,,,,0,2.0500000,,,0
3716.01,155351556,PC,04h32m01.39s,68.0058030,+36d00m44.91s,36.0124760,6.0985856,0.0006831,-0.0006831,0,6.7110000,0.2620000,-0.2620000,0,,,,0,486.6030000,,,,1308.0000000,,,,12.3186000,0.006,-0.006,0,4740.0000000,272.0000000,-272.0000000,0,,,,0,,,,0
3717.01,348099535,PC,04h39m51.83s,69.9659560,+46d40m10s,46.6694450,10.1182835,0.0055293,-0.0055293,0,2.6450000,0.6040000,-0.6040000,0,10.4862000,0.8806760,-0.8806760,0,147.4010000,,,,970.0000000,,,,11.5813000,0.015,-0.015,0,7253.0000000,164.5000000,-164.5000000,0,4.1300000,0.0900000,-0.0900000,0,1.8200000,0.0900000,-0.0900000,0
3718.01,417942201,PC,04h22m51.28s,65.7136480,+41d07m31.13s,41.1253150,4.2305960,0.0020719,-0.0020719,0,4.2630000,0.5260000,-0.5260000,0,12.1709000,0.9192930,-0.9192930,0,1263.6100000,,,,1661.0000000,,,,12.1578000,0.011,-0.011,0,6455.1000000,100.8000000,-100.8000000,0,3.9400000,0.1000000,-0.1000000,0,2.0200000,0.1200000,-0.1200000,0
3719.01,150074121,PC,04h13m08.8s,63.2866610,+54d34m19.54s,54.5720950,1.2220299,0.0001801,-0.0001801,0,1.6430000,0.1990000,-0.1990000,0,14.0931000,0.9782720,-0.9782720,0,2375.6500000,,,,1944.0000000,,,,12.8297000,0.021,-0.021,0,6629.1000000,124.4000000,-124.4000000,0,4.2400000,0.1000000,-0.1000000,0,1.4800000,0.0900000,-0.0900000,0
